N,P,K,temperature,humidity,ph,rainfall,label
74.59868622,30.95850857,54.40185439,18.40161961,73.91095215,7.344200135,538.8180121,almond
59.22901145,33.49448152,50.14318673,18.08041544,84.86212527,6.551107301,647.2643523,almond
53.08502564,34.04830661,54.16254498,16.31253405,79.37751724,6.36207414,859.8165341,almond
70.88274203,27.84929311,57.06637009,20.34864154,71.23837844,7.019502967,1023.932975,almond
65.11531226,29.25103711,54.83109263,22.06170895,81.84649046,7.467598104,586.4507093,almond
77.06325354,36.97116511,60.81479443,18.6255049,65.11572371,6.799787103,715.9690625,almond
57.93807636,38.36562751,58.28913212,19.0191314,72.81323366,7.098706759,780.4564484,almond
62.20842288,39.87772564,56.80550508,19.5049094,69.32946965,7.393238782,645.2090737,almond
58.64769187,35.23457717,71.88109079,21.57406565,87.67498144,6.736508515,805.0046417,almond
67.01062027,30.78227519,49.46498709,20.04280912,86.9872372,7.276468527,492.0342139,almond
54.9576617,27.88873145,55.68951411,17.11587199,63.59286395,7.072740911,856.2324809,almond
63.67824674,31.44936021,48.08218925,16.74514639,83.29238882,7.182365794,726.4108572,almond
52.46298464,35.67214441,63.88081863,22.36732923,81.87021504,6.720260826,713.9252228,almond
74.2929606,38.16959511,46.49904942,20.49721151,83.85558584,6.851833752,555.2678914,almond
56.94253815,33.466418,49.83806311,22.12729684,77.43714664,6.9779734,608.7147767,almond
62.47430582,31.98007407,60.57726525,19.58486071,77.2341934,6.960049694,763.268437,almond
54.85453948,43.30650865,57.77168606,19.15240825,67.50728694,7.588484747,797.2478663,almond
63.72739468,39.36270796,67.69569559,18.72698205,88.41745732,6.760518593,725.0978323,almond
51.56587257,40.45996132,78.52208694,23.18303926,65.54563367,7.246155527,769.9929661,almond
75.17174198,37.03113343,57.12038532,24.95991202,78.8267424,7.290773546,771.3899007,almond
52.11160992,24.80383911,58.20395444,21.91344602,75.41968467,6.837761835,905.6853248,almond
70.40253427,35.642755,63.6638423,16.61100851,62.56042395,7.015190613,673.9799594,almond
60.18460621,35.63682739,57.5905144,19.36401769,64.58577418,6.783119144,693.1687052,almond
72.32637397,40.63282515,58.20740873,17.04926424,62.56049004,7.000233039,768.4631978,almond
65.13785553,38.33528052,55.33902281,19.97648788,76.48586647,7.325039911,732.8433055,almond
62.69983673,39.54869087,58.65028316,20.16239095,77.57326744,7.037839115,827.2485787,almond
61.57076372,38.85432597,50.14275836,23.05001078,64.17816218,7.169792705,895.5214898,almond
56.03655965,37.94164259,57.87680993,19.14918128,84.43724161,7.096591619,992.1300932,almond
50.86752629,31.14109625,65.85782365,19.36108131,78.93415878,7.004333964,919.5789757,almond
70.57344544,28.81092251,74.2202225,14.79443253,88.24394426,7.14644238,737.341913,almond
61.42729163,28.77130611,61.15453951,21.02751301,77.1018351,7.076984574,655.6240293,almond
58.54879198,40.49388426,65.50277566,22.16935903,63.09371607,7.004048836,858.6089765,almond
46.21705267,34.5543998,51.30353666,21.78579346,62.27589984,6.632916032,806.8952154,almond
63.31142769,34.30867849,64.31792359,24.06141295,64.68055921,7.093013764,867.8934499,almond
59.76115974,42.82321828,42.53503264,22.19174001,60.7625738,6.52708318,871.624022,almond
55.98862259,44.26139092,59.9100185,17.17943752,61.03165563,6.923516515,795.4240399,almond
59.17245074,38.70170409,56.98358512,22.07213279,71.55293186,6.851161683,849.9131927,almond
66.02354994,35.09500166,56.43722364,16.01318968,82.66653416,6.730502132,691.4616782,almond
61.66995234,36.73224105,55.46650186,20.61934319,64.84886142,7.075429423,848.8635005,almond
51.59410697,39.58930974,74.14770798,22.75324069,72.58800187,6.756419532,600.6760311,almond
52.59616103,43.76135222,66.23785595,23.39081359,60.81287978,6.765176632,665.0298992,almond
66.43948005,35.41027436,56.75069984,21.07685482,69.35166203,7.276778606,650.1235536,almond
58.23562111,48.60084583,64.17111565,17.71424652,68.42317087,7.013993355,733.9849547,almond
55.65442595,35.23699336,54.2639109,18.97451855,61.90124911,6.799343774,838.695961,almond
48.87063146,37.71680096,55.58250827,21.52159645,69.71037709,7.09325245,430.2219348,almond
55.48289192,35.74643282,54.78304197,21.79808125,86.94162868,6.808779331,686.1997902,almond
52.49720662,34.25481667,59.95564364,16.48227988,72.56776349,6.923021823,831.2240759,almond
62.38010324,31.53545202,65.9973325,20.81946539,82.05213131,6.790099714,852.2880425,almond
66.10268078,36.64375555,56.46826531,21.36871315,86.77676995,7.457287378,770.4812176,almond
61.54864105,35.88090461,52.31623086,15.99795095,62.8194582,6.838212151,759.5519829,almond
64.98245354,33.54653846,73.70061739,19.14837331,65.16959614,6.823247461,657.4981696,almond
67.86293414,32.65412174,48.57910314,23.61032633,89.09743193,7.091878386,782.5176874,almond
59.78164487,32.28287614,55.24769478,20.28381394,83.2658285,7.462860756,439.7423417,almond
60.19080373,39.84311578,53.51820968,20.2119532,73.422371,6.464517893,773.7374242,almond
60.1591999,33.72302042,50.56093103,18.84496696,63.35277927,7.161539555,729.4925605,almond
55.57435117,34.70601761,68.35549381,21.99217686,77.37706504,6.972916748,799.0715791,almond
72.61068379,41.78626109,70.87477489,18.55982511,88.04403782,6.934531544,841.5107259,almond
54.95797954,33.39932941,65.42482219,16.7289699,84.81629536,7.417158119,1046.002978,almond
63.93216634,39.38634681,67.95891438,18.72235358,88.12449983,6.765503384,725.3819379,almond
60.56534829,32.64689311,63.2920059,20.83722932,70.54459985,7.446323066,697.2763757,almond
75.5529544,25.73723096,64.65558983,15.70988075,60.99585606,6.717829161,714.4532927,almond
60.59641507,37.90249671,54.61515758,25.58782794,68.74186529,7.434038915,611.1211904,almond
65.61930996,33.42171436,68.1347555,18.85867909,73.03845113,6.771648973,492.0839131,almond
61.61545479,38.90307193,50.06064228,23.15684636,64.30091362,7.178865202,898.5745278,almond
74.07322053,38.21586773,46.30256512,20.50394398,84.0157057,6.85312974,557.283064,almond
59.32461999,38.80141556,56.89707858,22.07082351,71.64652166,6.874992694,852.9704592,almond
51.67735871,39.8197979,74.11114516,22.7816752,72.74381681,6.724716996,601.2182742,almond
52.50025039,34.36311094,59.97821389,16.40752377,72.47763406,6.917083202,831.5985047,almond
63.94917313,39.27926362,67.9674199,18.73276602,88.55395605,6.785448207,720.9185816,almond
66.40037073,35.39675211,56.94344865,21.05479223,69.47327593,7.308996948,650.7033219,almond
63.76321681,39.4678331,67.56246575,18.81456563,88.72155638,6.758113037,723.8354407,almond
56.70871051,33.52422261,49.8813852,22.09621739,77.43131969,6.992356692,608.6391422,almond
70.17606065,28.63805465,73.88631797,14.74938467,88.12973797,7.154988697,738.1311559,almond
54.67972193,33.37541032,65.52795303,16.68372513,84.60809393,7.435586733,1048.644284,almond
58.44250459,48.49596994,64.16013798,17.67542527,68.452003,7.019227313,734.2998647,almond
67.57249542,35.29523128,73.79994475,24.67686498,86.36179768,6.680277393,717.3748983,almond
63.21120675,34.25347051,64.36512384,24.05951367,64.68100318,7.089481047,868.2782106,almond
75.06086833,25.53080512,64.62955156,15.70674982,60.81885667,6.708071268,708.6160272,almond
56.96323617,38.13055279,52.647368,19.6592273,88.71688667,6.529673907,813.0569732,almond
58.77241135,40.59216355,65.52866422,22.14043784,62.92422318,6.985479506,857.9634049,almond
58.70076703,40.48521927,65.46717552,22.24347378,62.90125812,7.003445838,856.5371716,almond
65.80898628,33.35724576,68.09172152,18.91601394,72.97790398,6.783373111,489.6371014,almond
62.39164664,31.50301233,65.86305305,20.88685248,82.02266945,6.797186735,851.5296475,almond
67.47839444,38.80966225,54.93995081,26.48961938,72.34758033,7.215156633,721.887713,almond
70.4437102,28.80685359,74.29571417,14.76435962,88.31669461,7.117883209,735.5863211,almond
53.1203773,34.15311406,54.21766481,16.36506662,79.42788276,6.347360514,859.538598,almond
57.74744246,33.99586883,50.25716574,23.22194141,70.37604485,7.194438697,782.4060448,almond
58.73432999,35.32532251,71.6257885,21.52648908,87.8198754,6.730569952,806.3693458,almond
76.97825127,37.82332882,56.05584631,19.52850007,70.05735336,6.642590769,555.7723639,almond
58.75775871,40.56516717,65.36066637,22.24649125,63.15538332,7.010767467,860.8696923,almond
57.06146001,32.24011913,66.43208353,22.58928151,79.24060332,7.115703358,967.7093385,almond
67.04368442,30.75165322,49.57096941,20.10259943,87.19946298,7.237305552,493.1085866,almond
59.88199547,33.74362298,50.5783992,18.84640845,63.66158337,7.137723329,730.3547738,almond
46.22552227,34.36907261,51.32764613,21.79037833,62.63570201,6.614613089,804.7609365,almond
59.13830939,38.83257872,56.92871551,22.10242577,71.64227325,6.839472286,849.8094577,almond
53.07819731,34.07199543,54.3486949,16.33779732,79.37459538,6.368703649,859.9192365,almond
55.98582694,30.59601111,60.06341787,17.81087083,72.52244066,7.131780161,739.0238097,almond
63.83225613,31.50296183,48.33661662,16.79942029,83.20358854,7.190889285,726.9656438,almond
61.50457595,36.31098385,55.21492333,18.60369953,80.38479435,7.038702946,837.40235,almond
63.26653829,34.37042166,64.25644829,24.05981165,64.67513531,7.109615294,869.6349694,almond
65.81627022,33.36139522,68.00628291,18.88751369,73.17267347,6.760110662,490.1057037,almond
52.87171294,34.03239105,54.14731804,16.33704494,79.33248733,6.34832245,860.1835144,almond
61.0704617,28.95972655,66.79592831,23.51013773,66.58402944,6.710211992,842.2022728,almond
62.16978767,39.86460125,56.90683654,19.5663964,69.34347399,7.389232911,643.6549399,almond
53.0650398,34.0247046,54.20772076,16.30535427,79.21678573,6.346133459,858.4620617,almond
72.5845885,41.86727393,70.47897425,18.58305546,87.99562399,6.9554042,840.344724,almond
56.95316754,33.64477413,50.01365854,22.11841847,77.91773121,7.007267309,607.3338441,almond
65.19143924,29.15124605,54.80546499,21.94359458,81.71675467,7.479127304,591.0872714,almond
67.2008097,38.14553102,54.43742305,19.95548822,76.14642249,7.502280418,812.7217088,almond
63.66717555,31.42221974,48.12117602,16.83283842,83.25411173,7.182330864,723.2020777,almond
60.57499092,37.99637379,54.72966319,25.61159505,69.1399457,7.408230527,607.4683012,almond
58.319342,44.18226526,59.87883927,17.40533318,74.27612681,6.948459584,605.802917,almond
43.57066421,30.48393881,59.50539756,19.92093698,85.9731727,7.029719822,756.439216,almond
66.83918918,30.91695903,49.45136828,20.08718127,87.28719888,7.254245293,493.201425,almond
67.89068785,35.24053942,73.67023562,24.69197557,86.77174304,6.660169644,720.9595011,almond
52.34161347,35.81668384,64.02917409,22.30534051,82.15041159,6.713080813,713.6743827,almond
65.2379362,29.13724807,54.65463241,22.03055519,82.11138184,7.480502002,588.3444267,almond
60.2782979,39.87663,53.45720408,20.2296632,73.08819643,6.419076679,774.0082158,almond
65.89557981,33.21875641,68.17128261,18.90667107,73.02073802,6.802957001,487.4640252,almond
55.53370503,35.66676442,54.78398715,21.8059215,86.67342901,6.777932962,688.2883851,almond
50.59276597,31.19172677,65.62519516,19.34912274,78.69318357,6.991201703,918.5443194,almond
56.15629209,38.00723417,58.01573631,19.11848997,84.6676159,7.11445267,995.2676145,almond
74.52725227,31.10346569,54.23189483,18.32367323,73.75688475,7.362535701,535.5695559,almond
61.49895576,36.33809882,55.37892525,18.64061157,80.04167419,7.014163918,838.2096671,almond
53.28837121,36.5149332,54.05395359,16.18900753,73.45109784,6.794686422,820.0641192,almond
65.38687477,38.40555262,55.13852882,20.07152666,76.46187447,7.34010094,732.1359645,almond
60.10237221,39.84610317,53.54545778,20.19824332,73.14533469,6.453258457,769.1796282,almond
62.10158427,42.25763491,65.73975874,19.64410843,63.38068251,6.873787968,749.5656993,almond
74.21015931,38.1458992,46.45095372,20.4998731,83.97946268,6.837427363,558.843936,almond
67.97718433,32.77428489,48.53656934,23.58358889,89.16146323,7.110858281,783.1739102,almond
75.60539814,25.69748661,64.60834304,15.70265745,60.99782203,6.733688728,707.8958224,almond
62.10119621,39.91048408,56.31828538,19.45214905,69.04291632,7.36885048,641.3897917,almond
56.15799822,37.98854102,57.78870165,19.09159825,84.4544273,7.113455177,991.5496943,almond
65.21369695,38.36310869,55.68551789,19.88168547,76.52569946,7.29858034,729.8051102,almond
60.01410465,32.21391728,55.70593259,20.33216522,83.14237277,7.467556072,443.6097877,almond
56.71540993,36.07814068,65.85317049,18.72922416,60.6021482,6.791948262,848.3703319,almond
46.23553476,34.62994312,51.30549549,21.67053204,62.05395535,6.648544782,805.5016861,almond
51.52791612,40.3560733,78.33153512,23.23655042,65.43503079,7.274293991,768.1520351,almond
61.17338794,28.74027647,61.16248863,21.03937933,76.99927347,7.100610752,660.4123702,almond
52.43641803,35.70205664,63.86434949,22.35255991,81.52267814,6.724523854,714.1163714,almond
60.02509252,33.56646952,50.48951561,18.92035946,63.69458758,7.144470333,729.4044719,almond
66.18663957,35.39793682,56.95649903,21.06468637,69.03809989,7.298610134,647.5493205,almond
67.07807131,35.20005116,65.87579975,22.86512236,80.95173109,6.549565788,642.2594772,almond
54.90755187,43.3238349,57.7094937,19.21924845,67.53899202,7.582870403,795.9509822,almond
65.0940351,38.30076737,55.26851606,19.89304081,76.62366482,7.32486277,735.5695207,almond
67.83673734,35.30669793,73.89728735,24.72936534,86.20955566,6.655527079,718.868283,almond
62.39002088,31.57429993,66.02197943,20.80294405,81.88788537,6.777317998,853.2660894,almond
60.15546184,35.72884561,57.79244806,19.35102929,64.79896449,6.774615815,694.0271342,almond
60.78555697,37.97649276,54.49177643,25.63138707,68.60241826,7.377872538,611.9311188,almond
67.24793493,38.35019568,54.08643217,20.03711604,76.31639037,7.488644508,815.8069668,almond
57.17058581,37.98558598,52.85742703,19.70462277,88.81992557,6.542395279,812.7131054,almond
56.18548713,37.80831867,57.9001996,19.13114876,84.22169308,7.061664582,994.2072641,almond
57.06353517,32.16028602,66.46042138,22.60894023,79.09115304,7.122444653,967.1696934,almond
66.09357161,36.74663628,56.12046107,21.26219611,86.97756437,7.444891557,771.4781214,almond
61.71532256,36.3257628,55.34866183,18.60976916,80.04162295,7.034515254,837.3129926,almond
67.13172915,42.75444568,54.72470811,19.29523761,80.26772071,7.498132234,764.6263235,almond
66.07114498,35.07265328,56.38343318,16.00514984,82.97564022,6.73660859,692.9395851,almond
60.54409912,34.4677245,63.63405805,17.21787569,67.15521451,6.908647487,706.4433113,almond
63.869313,31.32173304,47.86624976,16.68476824,83.29655058,7.175698581,729.8882472,almond
54.9529059,43.17704847,57.74683633,19.21827101,67.50215175,7.593676602,801.5209029,almond
74.28045539,31.0568693,54.7720616,18.40414621,74.10437359,7.362704512,537.0407733,almond
66.57447727,36.76561811,59.85997246,22.04539157,67.62046464,7.104808268,746.2120195,almond
56.8187721,33.3739673,49.57732644,22.1303277,77.67875695,6.978032865,608.1749812,almond
67.80897394,35.3136703,73.6263208,24.79514591,86.3573068,6.690032613,719.9201715,almond
61.82391749,38.82553736,50.13154383,23.01013247,64.17511982,7.138752583,894.3923886,almond
63.8890368,39.31690054,67.79012929,18.82013383,88.35591414,6.748017473,725.7308504,almond
56.00688835,32.32284699,56.17140228,17.52350972,75.6486513,6.454995944,685.6733418,almond
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple
8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple
20,129,201,23.41044706,91.69913296,5.587905967,116.0777931,apple
32,137,204,22.86006627,93.12859895,5.824151693,117.7296726,apple
27,139,205,22.48403042,93.40819246,5.772179946,105.5473627,apple
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple
22,144,196,21.91191314,91.68748063,6.499226821,117.0761277,apple
1,124,199,23.71059131,93.27392415,5.658473817,112.6676589,apple
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple
29,121,196,22.84852833,94.32130209,6.079497202,123.5977843,apple
13,126,204,23.1094265,92.79630809,6.383180271,108.183792,apple
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple
30,143,199,23.76881552,90.59810302,5.7983508,102.2648546,apple
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple
33,121,203,22.45696744,94.76285385,5.605934087,114.8407725,apple
7,144,195,22.96388477,93.58065995,5.85648105,104.6472986,apple
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple
29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple
32,141,203,21.25941052,92.84416234,5.821347769,109.0658471,apple
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple
37,126,196,23.59997268,90.97597665,5.596449493,107.1728191,apple
2,120,203,23.12652652,94.71203306,5.893492999,108.6211833,apple
11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,apple
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple
24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,apple
23,138,195,22.49095104,91.70292746,5.795985716,124.3915101,apple
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple
26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple
28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple
21,135,198,23.86087054,94.92048112,5.765015126,105.0241329,apple
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple
2,123,205,22.36629253,90.78572467,5.739652177,124.9831618,apple
15,133,199,23.99686172,91.61001707,5.824778636,117.6102915,apple
31,130,198,21.80129837,92.73446667,5.554823557,120.0586671,apple
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple
16,143,204,23.71475278,91.53331177,5.631333387,121.8961665,apple
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple
29,139,205,23.64142354,93.74461474,6.155939453,116.6912176,apple
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple
40,136,202,22.85267372,94.5764581,5.935336308,117.5314026,apple
6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,apple
35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,apple
17,136,196,23.87192332,90.49939035,5.882155988,103.0548094,apple
33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,apple
16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,apple
27,120,200,21.45278675,90.74531921,6.110218826,116.7036582,apple
29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,apple
3,141,197,21.98141856,91.12719303,6.142803397,115.4789148,apple
15,123,204,22.52709326,92.54780429,6.365972688,115.3830068,apple
5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,apple
10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,apple
7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,apple
2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,apple
29,138,197,22.19055385,92.43764169,5.830892252,121.6622761,apple
30,137,200,22.91430043,90.70475565,5.603413172,118.6044645,apple
29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,apple
14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,apple
18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,apple
33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,apple
40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,apple
9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,apple
38,135,203,23.76121837,93.661643,5.965551311,100.825956,apple
28,130,196,22.13450646,94.67695747,6.062356467,112.9203223,apple
35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,apple
12,129,205,22.36238282,91.15761594,6.119432215,118.6832725,apple
1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,apple
0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,apple
31,121,201,23.15791104,90.34396882,5.731535258,110.712841,apple
35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,apple
29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,apple
33,138,198,22.29423493,90.69033986,6.222390798,122.7418744,apple
14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,apple
35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,apple
40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,apple
25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,apple
31,137,196,22.14464104,93.82567435,6.400321212,120.6310784,apple
36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,apple
10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,apple
64.73973312,37.22131656,57.59355889,21.28476778,80.0425541,6.280922227,1043.774053,apple
48.86813885,43.82343467,51.72332513,15.68713467,71.39077225,5.981123609,1301.001659,apple
51.46380432,43.77397091,46.12047061,22.80662638,68.83397279,6.823940897,1194.840292,apple
57.76189951,41.73022104,74.36826359,19.90472897,67.73663056,6.556955146,1169.336111,apple
60.12289289,36.73790853,56.40160213,15.79480328,60.5517203,5.956802338,1291.977276,apple
73.37049364,38.5879579,56.87234853,19.49298934,60.32987486,6.585343245,1363.781831,apple
71.10316296,40.07185033,47.72750512,14.37453193,75.56753116,6.383995638,1233.09306,apple
50.43756689,37.90511005,49.83989839,15.73775603,70.67018149,6.174708916,1375.606966,apple
53.67067407,48.16191032,63.28878601,18.52370235,81.97716292,6.702522288,946.8033362,apple
59.96442353,31.70615587,48.73628516,20.79684623,83.12736611,6.48833717,1495.133439,apple
55.82021961,44.06224279,64.71834624,16.40634413,83.98247637,6.137406355,1354.913751,apple
48.24755381,40.72067601,51.20434741,17.35897188,76.25702842,6.626732617,1301.764291,apple
63.73193632,40.40390363,65.55948103,19.30101022,67.49004027,5.991149379,1190.349182,apple
65.4565649,35.66923827,62.97759821,17.39572827,89.13174735,6.486814949,1313.58345,apple
60.18878917,35.1487807,66.25522537,16.53787327,61.11022904,6.031613359,1283.505557,apple
53.05010084,41.38963415,58.25981831,18.38245671,69.45871013,6.982325961,1232.759129,apple
66.8789636,27.57219813,61.78033511,20.52062059,66.98878424,6.737799863,1207.836202,apple
68.154473,31.58284105,56.60094948,10.96026719,78.8251639,6.35149916,1442.230746,apple
70.53048097,32.38569986,57.19875455,17.20161027,70.63866473,6.164628036,1024.848007,apple
47.10881133,28.96302084,52.8628128,19.93409917,88.49883552,6.828107466,1164.335193,apple
59.67024194,38.37409746,52.51518652,19.08349428,89.73505878,6.889034305,1470.18476,apple
49.53359775,35.36981482,56.54977566,16.30304754,65.59314786,6.287537624,1398.169422,apple
69.47002832,32.14626853,54.45096285,19.33567741,84.47499375,6.264929755,1082.72999,apple
75.71584243,39.68919151,54.39926614,18.46664384,86.32382588,6.295737103,1135.383073,apple
61.90576927,36.67228395,64.39029515,23.69557953,62.6096028,5.917151005,990.4432833,apple
65.89400558,30.24658104,54.39394135,17.97654546,66.60549606,6.3274629,1237.297992,apple
59.89051403,40.94196637,76.84621617,16.49587181,84.74042898,6.941291601,1011.363976,apple
49.07069155,37.31274276,61.60015158,18.86573724,79.75355504,6.77349406,1284.545672,apple
67.1111646,40.84647795,69.21439327,19.83801135,64.75815316,6.376558877,1061.073502,apple
55.40306453,37.47477759,62.78835037,19.13450075,75.22403201,6.563699689,1207.739425,apple
50.93429239,38.73126783,64.30322787,24.12922172,83.39536185,6.588860182,1133.103374,apple
63.5868157,35.23977025,68.05987963,13.9157663,87.96084317,6.351188795,1232.348332,apple
67.157545,29.8674235,60.88646449,16.01632436,70.37649171,6.339956044,1221.30045,apple
62.44734845,32.37097306,59.12641062,12.23348598,83.11222253,6.314933491,1513.526178,apple
50.346574,24.00597022,62.93342967,16.57751303,80.81046677,6.873951063,1418.423971,apple
58.51724814,29.26520686,59.23606466,19.79425792,79.15577843,5.99149161,1084.681988,apple
59.69609322,36.21669725,58.39175961,18.99749029,66.39314112,6.524735405,1161.766233,apple
